optionPOSName,optionDisplayName,optionDisplayDescription,optionId,pricePerUnit,priceLevelId,isActive,uniqueRetailerItemModifierId,uniqueId,optionDisplaySequence,version
Diet Coke,Diet Coke,,,278,1,Y,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_16,16,
Sprite,Sprite,,,278,1,Y,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_17,17,
Fanta Org,Fanta Orange,,,278,1,Y,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_18,18,
Dr P,Dr Pepper,,,278,1,Y,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_19,19,
Fruit Punch,Fruit Punch,,,,1,N,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_20,20,
Mello Yello,Mello Yello,,,,1,N,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_21,21,
MIX Sprite,MIX by Sprite,,,278,1,Y,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_22,22,
Swt Ice Tea,Sweet Iced Tea,,,278,1,Y,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_23,23,
Unswt Ice Tea,Unsweetened Iced Tea,,,278,1,Y,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_24,24,
Dasani,Dasani Water,,,296,1,Y,den_mcdonalds_c_3_item_6_mod_2,den_mcdonalds_c_3_item_6_mod_2_option_25,25,
No Cheese,No Cheese,,,,1,Y,den_mcdonalds_c_3_item_7_mod_1,den_mcdonalds_c_3_item_7_mod_1_option_1,1,
No Sausage,No Sausage,,,,1,Y,den_mcdonalds_c_3_item_7_mod_1,den_mcdonalds_c_3_item_7_mod_1_option_2,2,
No Egg,No Egg,,,,1,Y,den_mcdonalds_c_3_item_7_mod_1,den_mcdonalds_c_3_item_7_mod_1_option_3,3,
Extra Bacon,Extra Bacon,,,160,1,Y,den_mcdonalds_c_3_item_7_mod_1,den_mcdonalds_c_3_item_7_mod_1_option_4,4,
Extra Folded Egg,Extra Folded Egg,,,185,1,Y,den_mcdonalds_c_3_item_7_mod_1,den_mcdonalds_c_3_item_7_mod_1_option_5,5,
Extra Cheese,Extra Cheese,,,50,1,Y,den_mcdonalds_c_3_item_7_mod_1,den_mcdonalds_c_3_item_7_mod_1_option_6,6,
Add Round Egg,Add Round Egg,,,185,1,Y,den_mcdonalds_c_3_item_7_mod_1,den_mcdonalds_c_3_item_7_mod_1_option_7,7,
Add Roma Tom,Add Roma Tomato - 2 Slices,,,40,1,Y,den_mcdonalds_c_3_item_7_mod_1,den_mcdonalds_c_3_item_7_mod_1_option_8,8,
Sm Coffee,Small Coffee,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_1,1,
Md Coffee,Medium Coffee,,,307,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_2,2,
Lg Coffee,Large Coffee,,,340,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_3,3,
Sm Decaf,Small Decaf Coffee,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_4,4,
Md Decaf,Medium Decaf Coffee,,,307,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_5,5,
Lg Decaf,Large Decaf Coffee,,,340,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_6,6,
Sm Hot Tea,Small Hot Tea,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_7,7,
Md Hot Tea,Medium Hot Tea,,,307,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_8,8,
Lg Hot Tea,Large Hot Tea,,,340,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_9,9,
Sm MM OJ,Small Minute Maid OJ,,,345,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_10,10,
Md MM OJ,Medium Minute Maid OJ,,,394,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_11,11,
Lg MM OJ,Large Minute Maid OJ,,,449,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_12,12,
Apple Juice,Honest Kids Apple Juice,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_13,13,
Milk,1% Low Fat Milk Jug,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_14,14,
Coke,Coca-Cola,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_15,15,
Diet Coke,Diet Coke,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_16,16,
Sprite,Sprite,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_17,17,
Fanta Org,Fanta Orange,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_18,18,
Dr P,Dr Pepper,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_19,19,
Fruit Punch,Fruit Punch,,,,1,N,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_20,20,
Mello Yello,Mello Yello,,,,1,N,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_21,21,
MIX Sprite,MIX by Sprite,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_22,22,
Swt Ice Tea,Sweet Iced Tea,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_23,23,
Unswt Ice Tea,Unsweetened Iced Tea,,,278,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_24,24,
Dasani,Dasani Water,,,296,1,Y,den_mcdonalds_c_3_item_7_mod_2,den_mcdonalds_c_3_item_7_mod_2_option_25,25,
No Egg,No Egg,,,,1,N,den_mcdonalds_c_3_item_8_mod_1,den_mcdonalds_c_3_item_8_mod_1_option_1,1,
No Cheese,No Cheese,,,,1,N,den_mcdonalds_c_3_item_8_mod_1,den_mcdonalds_c_3_item_8_mod_1_option_2,2,
No Bacon,No Bacon,,,,1,N,den_mcdonalds_c_3_item_8_mod_1,den_mcdonalds_c_3_item_8_mod_1_option_3,3,
No Breakfast Sauce,No Breakfast Sauce,,,,1,N,den_mcdonalds_c_3_item_8_mod_1,den_mcdonalds_c_3_item_8_mod_1_option_4,4,
No Butter,No Butter,,,,1,N,den_mcdonalds_c_3_item_8_mod_1,den_mcdonalds_c_3_item_8_mod_1_option_5,5,
Sm Coffee,Small Coffee,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_1,1,
Md Coffee,Medium Coffee,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_2,2,
Lg Coffee,Large Coffee,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_3,3,
Sm Decaf,Small Decaf Coffee,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_4,4,
Md Decaf,Medium Decaf Coffee,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_5,5,
Lg Decaf,Large Decaf Coffee,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_6,6,
Sm Hot Tea,Small Hot Tea,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_7,7,
Md Hot Tea,Medium Hot Tea,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_8,8,
Lg Hot Tea,Large Hot Tea,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_9,9,
Sm MM OJ,Small Minute Maid OJ,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_10,10,
Md MM OJ,Medium Minute Maid OJ,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_11,11,
Lg MM OJ,Large Minute Maid OJ,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_12,12,
Apple Juice,Honest Kids Apple Juice,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_13,13,
Milk,1% Low Fat Milk Jug,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_14,14,
Coke,Coca-Cola,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_15,15,
Diet Coke,Diet Coke,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_16,16,
Sprite,Sprite,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_17,17,
Fanta Org,Fanta Orange,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_18,18,
Dr P,Dr Pepper,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_19,19,
Fruit Punch,Fruit Punch,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_20,20,
Mello Yello,Mello Yello,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_21,21,
MIX Sprite,MIX by Sprite,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_22,22,
Swt Ice Tea,Sweet Iced Tea,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_23,23,
Unswt Ice Tea,Unsweetened Iced Tea,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_24,24,
Dasani,Dasani Water,,,,1,N,den_mcdonalds_c_3_item_8_mod_2,den_mcdonalds_c_3_item_8_mod_2_option_25,25,
No Egg,No Egg,,,,1,N,den_mcdonalds_c_3_item_9_mod_1,den_mcdonalds_c_3_item_9_mod_1_option_1,1,
No Cheese,No Cheese,,,,1,N,den_mcdonalds_c_3_item_9_mod_1,den_mcdonalds_c_3_item_9_mod_1_option_2,2,
No Sausage,No Sausage,,,,1,N,den_mcdonalds_c_3_item_9_mod_1,den_mcdonalds_c_3_item_9_mod_1_option_3,3,
No Breakfast Sauce,No Breakfast Sauce,,,,1,N,den_mcdonalds_c_3_item_9_mod_1,den_mcdonalds_c_3_item_9_mod_1_option_4,4,
No Butter,No Butter,,,,1,N,den_mcdonalds_c_3_item_9_mod_1,den_mcdonalds_c_3_item_9_mod_1_option_5,5,
Sm Coffee,Small Coffee,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_1,1,
Md Coffee,Medium Coffee,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_2,2,
Lg Coffee,Large Coffee,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_3,3,
Sm Decaf,Small Decaf Coffee,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_4,4,
Md Decaf,Medium Decaf Coffee,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_5,5,
Lg Decaf,Large Decaf Coffee,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_6,6,
Sm Hot Tea,Small Hot Tea,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_7,7,
Md Hot Tea,Medium Hot Tea,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_8,8,
Lg Hot Tea,Large Hot Tea,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_9,9,
Sm MM OJ,Small Minute Maid OJ,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_10,10,
Md MM OJ,Medium Minute Maid OJ,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_11,11,
Lg MM OJ,Large Minute Maid OJ,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_12,12,
Apple Juice,Honest Kids Apple Juice,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_13,13,
Milk,1% Low Fat Milk Jug,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_14,14,
Coke,Coca-Cola,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_15,15,
Diet Coke,Diet Coke,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_16,16,
Sprite,Sprite,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_17,17,
Fanta Org,Fanta Orange,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_18,18,
Dr P,Dr Pepper,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_19,19,
Fruit Punch,Fruit Punch,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_20,20,
Mello Yello,Mello Yello,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_21,21,
MIX Sprite,MIX by Sprite,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_22,22,
Swt Ice Tea,Sweet Iced Tea,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_23,23,
Unswt Ice Tea,Unsweetened Iced Tea,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_24,24,
Dasani,Dasani Water,,,,1,N,den_mcdonalds_c_3_item_9_mod_2,den_mcdonalds_c_3_item_9_mod_2_option_25,25,
No Cheese,No Cheese,,,,1,N,den_mcdonalds_c_3_item_10_mod_1,den_mcdonalds_c_3_item_10_mod_1_option_1,1,
No Tortilla,No Tortilla,,,,1,N,den_mcdonalds_c_3_item_10_mod_1,den_mcdonalds_c_3_item_10_mod_1_option_2,2,
Sm Coffee,Small Coffee,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_1,1,
Md Coffee,Medium Coffee,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_2,2,
Lg Coffee,Large Coffee,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_3,3,
Sm Decaf,Small Decaf Coffee,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_4,4,
Md Decaf,Medium Decaf Coffee,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_5,5,
Lg Decaf,Large Decaf Coffee,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_6,6,
Sm Hot Tea,Small Hot Tea,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_7,7,
Md Hot Tea,Medium Hot Tea,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_8,8,
Lg Hot Tea,Large Hot Tea,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_9,9,
Sm MM OJ,Small Minute Maid OJ,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_10,10,
Md MM OJ,Medium Minute Maid OJ,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_11,11,
Lg MM OJ,Large Minute Maid OJ,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_12,12,
Apple Juice,Honest Kids Apple Juice,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_13,13,
Milk,1% Low Fat Milk Jug,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_14,14,
Coke,Coca-Cola,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_15,15,
Diet Coke,Diet Coke,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_16,16,
Sprite,Sprite,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_17,17,
Fanta Org,Fanta Orange,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_18,18,
Dr P,Dr Pepper,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_19,19,
Fruit Punch,Fruit Punch,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_20,20,
Mello Yello,Mello Yello,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_21,21,
MIX Sprite,MIX by Sprite,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_22,22,
Swt Ice Tea,Sweet Iced Tea,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_23,23,
Unswt Ice Tea,Unsweetened Iced Tea,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_24,24,
Dasani,Dasani Water,,,,1,N,den_mcdonalds_c_3_item_10_mod_2,den_mcdonalds_c_3_item_10_mod_2_option_25,25,
Add Hotcakes,Add Hotcakes,,,435,1,Y,den_mcdonalds_c_3_item_11_mod_1,den_mcdonalds_c_3_item_11_mod_1_option_1,1,
Extra Eggs,Extra Scrambled Eggs,,,185,1,Y,den_mcdonalds_c_3_item_11_mod_1,den_mcdonalds_c_3_item_11_mod_1_option_2,2,
Extra Saus,Extra Sausage,,,160,1,Y,den_mcdonalds_c_3_item_11_mod_1,den_mcdonalds_c_3_item_11_mod_1_option_3,3,
Extra Biscuit,Extra Biscuit,,,175,1,Y,den_mcdonalds_c_3_item_11_mod_1,den_mcdonalds_c_3_item_11_mod_1_option_4,4,
No Eggs,No Scrambled Eggs,,,,1,Y,den_mcdonalds_c_3_item_11_mod_1,den_mcdonalds_c_3_item_11_mod_1_option_5,5,
No Biscuit,No Biscuit,,,,1,Y,den_mcdonalds_c_3_item_11_mod_1,den_mcdonalds_c_3_item_11_mod_1_option_6,6,
No Sausage,No Sausage,,,,1,Y,den_mcdonalds_c_3_item_11_mod_1,den_mcdonalds_c_3_item_11_mod_1_option_5,5,
Add Hotcakes,Add Hotcakes,,,435,1,Y,den_mcdonalds_c_3_item_12_mod_1,den_mcdonalds_c_3_item_12_mod_1_option_1,1,
Extra Eggs,Extra Scrambled Eggs,,,185,1,Y,den_mcdonalds_c_3_item_12_mod_1,den_mcdonalds_c_3_item_12_mod_1_option_2,2,
Extra Saus,Extra Sausage,,,160,1,Y,den_mcdonalds_c_3_item_12_mod_1,den_mcdonalds_c_3_item_12_mod_1_option_3,3,
Extra Biscuit,Extra Biscuit,,,175,1,Y,den_mcdonalds_c_3_item_12_mod_1,den_mcdonalds_c_3_item_12_mod_1_option_4,4,
Add Bacon,Add Bacon,,,160,1,Y,den_mcdonalds_c_3_item_12_mod_1,den_mcdonalds_c_3_item_12_mod_1_option_5,5,
No Eggs,No Scrambled Eggs,,,,1,Y,den_mcdonalds_c_3_item_12_mod_1,den_mcdonalds_c_3_item_12_mod_1_option_6,6,
No Biscuit,No Biscuit,,,,1,Y,den_mcdonalds_c_3_item_12_mod_1,den_mcdonalds_c_3_item_12_mod_1_option_7,7,
No Hashbrown,No Hashbrown,,,,1,Y,den_mcdonalds_c_3_item_12_mod_1,den_mcdonalds_c_3_item_12_mod_1_option_8,8,
No Sausage,No Sausage,,,,1,Y,den_mcdonalds_c_3_item_12_mod_1,den_mcdonalds_c_3_item_12_mod_1_option_9,9,
1 Extra Hotcake,1 Extra Hotcake,,,,1,N,den_mcdonalds_c_3_item_13_mod_1,den_mcdonalds_c_3_item_13_mod_1_option_1,1,
2 Extra Hotcakes,2 Extra Hotcakes,,,435,1,Y,den_mcdonalds_c_3_item_13_mod_1,den_mcdonalds_c_3_item_13_mod_1_option_2,2,
Extra Sausage,Extra Sausage,,,160,1,Y,den_mcdonalds_c_3_item_13_mod_1,den_mcdonalds_c_3_item_13_mod_1_option_3,3,
Medium with Fries,Medium with Fries,,1,,1,Y,den_mcdonalds_c_3_item_15_mod_1,den_mcdonalds_c_3_item_15_mod_1_option_1,1,
Large with Fries,Large with Fries,,2,93,1,Y,den_mcdonalds_c_3_item_15_mod_1,den_mcdonalds_c_3_item_15_mod_1_option_2,2,
Medium with Salad: Ranch Dressing,Medium with Salad: Ranch Dressing,,3,,1,Y,den_mcdonalds_c_3_item_15_mod_1,den_mcdonalds_c_3_item_15_mod_1_option_3,3,
Medium with Salad: French Dressing,Medium with Salad: French Dressing,,4,,1,Y,den_mcdonalds_c_3_item_15_mod_1,den_mcdonalds_c_3_item_15_mod_1_option_4,4,
Medium with Salad: LF Balsamic Vinaigrette,Medium with Salad: LF Balsamic Vinaigrette,,5,,1,Y,den_mcdonalds_c_3_item_15_mod_1,den_mcdonalds_c_3_item_15_mod_1_option_5,5,
Medium with Salad: LF Italian,Medium with Salad: LF Italian,,6,,1,Y,den_mcdonalds_c_3_item_15_mod_1,den_mcdonalds_c_3_item_15_mod_1_option_6,6,
Medium with Salad: Southwest Dressing,Medium with Salad: Southwest Dressing,,7,,1,Y,den_mcdonalds_c_3_item_15_mod_1,den_mcdonalds_c_3_item_15_mod_1_option_7,7,
Medium with Salad: No Dressing,Medium with Salad: No Dressing,,8,,1,Y,den_mcdonalds_c_3_item_15_mod_1,den_mcdonalds_c_3_item_15_mod_1_option_8,8,
Extra Lettuce,Extra Lettuce,,9,35,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_1,1,
Extra Cheese,Extra Cheese,,10,50,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_2,2,
Extra Pickles,Extra Pickles,,11,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_3,3,
Extra Onions,Extra Onions,,12,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_4,4,
Extra Meat,Extra Beef Patty,,13,125,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_5,5,
Extra Salt,Extra Salt,,14,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_6,6,
No Mac Sce,No Mac Sauce,,15,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_7,7,
No Bun,No Big Mac Bun,,16,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_8,8,
No Lettuce,No Lettuce,,17,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_9,9,
No Pickles,No Pickles,,18,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_10,10,
No Onions,No Onions,,19,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_11,11,
No Salt,No Salt,,20,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_12,12,
No Cheese,No Cheese,,21,,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_13,13,
Add Bacon,Add Bacon,,22,160,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_14,14,
Add Roma Tom (+2 Slices),Add Roma Tomato  (+2 Slices),,23,40,1,Y,den_mcdonalds_c_3_item_15_mod_2,den_mcdonalds_c_3_item_15_mod_2_option_15,15,
Coke,Coca-Cola,,24,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_1,1,
Diet Coke,Diet Coke,,25,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_2,2,
Sprite,Sprite,,26,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_3,3,
Fanta Org,Fanta Orange,,27,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_4,4,
Dr P,Dr Pepper,,28,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_5,5,
Fruit Punch,Fruit Punch,,29,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_6,6,
Mello Yello,Mello Yello,,30,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_7,7,
MIX Sprite,MIX by Sprite,,31,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_8,8,
Swt Ice Tea,Sweet Iced Tea,,32,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_9,9,
Unswt Ice Tea,Unsweetened Iced Tea,,33,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_10,10,
Dasani,Dasani Water,,34,,1,Y,den_mcdonalds_c_3_item_15_mod_3,den_mcdonalds_c_3_item_15_mod_3_option_11,11,
